,X.2,name,Cores,Frequency_GHz,Turbo_1core,L2_MiB,L3_MiB,TDP_W,Launched,Price,GPU_Frequency_MHz,Memory,Mobile,HPC_or_server,Firm,Transistors,Die_size,Desktop.x,Model,Process_nm,Threads,MaxMemoryGiB,Turbo_2core,Turbo_3core,Turbo_4core,Turbo_Max,GPU,GPU_Turbo_MHz,date,price,X,Type,Release.Date,Process.Size..nm.,TDP..W.,Die.Size..mm.2.,Transistors..million.,Freq..MHz.,Foundry,Vendor,FP16.GFLOPS,FP32.GFLOPS,FP64.GFLOPS,Desktop.y,Server,Desktop,Density,Speed,Energy_efficiency,Dennard_l,Dennard_r,real_Price,real_price,log_Density,I(log_Density^2),log_Energy_efficiency,I(log_Energy_efficiency^2),log_Speed,I(log_Speed^2),log_L2_MiB,I(log_L2_MiB^2),log_Cores,I(log_Cores^2),Num_processors,HPC_or_server2
181867,181867,Intel Core i7-875K,NA,2.933,NA,NA,NA,95,6/30/16,NA,NA,NA,NA,0,NA,774,296,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,6/30/16,580,1583,CPU,5/30/10,45,95,296,774,2933,Intel,Intel,NA,NA,NA,1,0,1,2.614865,2.933,23.89623,NA,0,724.4316,724.4316,0.961212471,0.923929414,3.173720706,10.07250312,1.07602579,1.157831501,NA,NA,NA,NA,,0
181921,181921,Intel Core i7-880,NA,3.066,NA,NA,NA,95,5/29/10,NA,NA,NA,NA,0,NA,774,296,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,5/29/10,583,1584,CPU,5/30/10,45,95,296,774,3066,Intel,Intel,NA,NA,NA,1,0,1,2.614865,3.066,24.97983,NA,0,728.1787,728.1787,0.961212471,0.923929414,3.218068699,10.35596615,1.12037378,1.255237408,NA,NA,NA,NA,,0
182397,182397,AMD Phenom II X6 1045T,NA,2.7,NA,NA,NA,95,11/30/11,NA,NA,NA,NA,0,NA,904,346,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,11/30/11,137.99,683,CPU,9/1/10,45,95,346,904,2700,Unknown,AMD,NA,NA,NA,1,0,1,2.612717,2.7,25.69263,NA,0,172.3523,172.3523,0.960390676,0.922350251,3.24620418,10.53784158,0.993251773,0.986549085,NA,NA,NA,NA,,0
182477,182477,AMD A10-9700E,NA,3,NA,NA,NA,35,11/28/17,NA,NA,NA,NA,0,NA,1178,246,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,11/28/17,91.99,17,CPU,7/27/17,28,35,246,1178,3000,Unknown,AMD,NA,NA,NA,1,0,1,4.788618,3,100.9714,NA,0,114.8973,114.8973,1.566241852,2.453113539,4.614837308,21.29672338,1.098612289,1.206948961,NA,NA,NA,NA,,0
182687,182687,Intel Core i5-2405S,NA,2.5,NA,NA,NA,65,6/27/11,NA,NA,NA,NA,0,NA,1160,216,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,6/27/11,217.99,1351,CPU,5/22/11,32,65,216,1160,2500,Intel,Intel,NA,NA,NA,1,0,1,5.37037,2.5,44.61538,NA,0,272.2739,272.2739,1.680896807,2.825414077,3.798078643,14.42540138,0.916290732,0.839588705,NA,NA,NA,NA,,0
183250,183250,Intel Core i7-860,NA,2.8,NA,NA,NA,95,7/3/10,NA,NA,NA,NA,0,NA,774,296,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,289.99,1569,CPU,9/8/09,45,95,296,774,2800,Intel,Intel,NA,NA,NA,2,0,2,2.614865,2.8,22.81263,NA,0,362.2033,362.2033,0.961212471,0.923929414,3.12731433,9.780094918,1.029619417,1.060116144,NA,NA,NA,NA,,0
183288,183288,AMD Phenom II X6 1035T,NA,2.6,NA,NA,NA,95,7/14/11,NA,NA,NA,NA,0,NA,904,346,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/14/11,144.99,682,CPU,4/27/10,45,95,346,904,2600,Unknown,AMD,NA,NA,NA,1,0,1,2.612717,2.6,24.74105,NA,0,181.0954,181.0954,0.960390676,0.922350251,3.208463807,10.29424,0.955511445,0.913002122,NA,NA,NA,NA,,0
183298,183298,Intel Core i7-940,NA,2.933,NA,NA,NA,130,11/16/08,NA,NA,NA,NA,0,NA,731,263,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,11/16/08,562,1589,CPU,11/17/08,45,130,263,731,2933,Intel,Intel,NA,NA,NA,1,0,1,2.779468,2.933,16.49248,NA,0,701.9492,701.9492,1.022259542,1.045014572,2.802904519,7.856273745,1.07602579,1.157831501,NA,NA,NA,NA,,0
183602,183602,Intel Core i3-4150T,NA,2.9,NA,NA,NA,35,3/31/14,NA,NA,NA,NA,0,NA,1400,177,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,3/31/14,117,1268,CPU,5/1/14,22,35,177,1400,2900,Intel,Intel,NA,NA,NA,1,0,1,7.909605,2.9,116,NA,0,146.1353,146.1353,2.068077844,4.276945968,4.753590191,22.5966197,1.064710737,1.133608953,NA,NA,NA,NA,,0
183605,183605,Intel Core i7-930,NA,2.8,NA,NA,NA,130,7/3/10,NA,NA,NA,NA,0,NA,731,263,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,289.99,1588,CPU,2/28/10,45,130,263,731,2800,Intel,Intel,NA,NA,NA,1,0,1,2.779468,2.8,15.74462,NA,0,362.2033,362.2033,1.022259542,1.045014572,2.75649872,7.598285191,1.029619417,1.060116144,NA,NA,NA,NA,,0
183849,183849,Intel Core i3-4130T,NA,2.9,NA,NA,NA,35,9/22/13,NA,NA,NA,NA,0,NA,1400,177,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,9/22/13,139.99,1267,CPU,9/1/13,22,35,177,1400,2900,Intel,Intel,NA,NA,NA,1,0,1,7.909605,2.9,116,NA,0,174.8503,174.8503,2.068077844,4.276945968,4.753590191,22.5966197,1.064710737,1.133608953,NA,NA,NA,NA,,0
183918,183918,Intel Xeon E5-2403 v2,NA,1.8,NA,NA,NA,80,4/26/15,NA,NA,NA,NA,1,NA,1400,160,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,4/26/15,199.99,1987,CPU,9/1/13,22,80,160,1400,1800,Intel,Intel,NA,NA,NA,0,1,0,8.75,1.8,31.5,NA,0,249.7915,249.7915,2.1690537,4.704793955,3.449987546,11.90241407,0.587786665,0.345493163,NA,NA,NA,NA,2,1
184113,184113,Intel Core i7-920,NA,2.666,NA,NA,NA,130,7/3/10,NA,NA,NA,NA,0,NA,731,263,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,294.99,1587,CPU,11/17/08,45,130,263,731,2666,Intel,Intel,NA,NA,NA,1,0,1,2.779468,2.666,14.99112,NA,0,368.4484,368.4484,1.022259542,1.045014572,2.707458026,7.330328961,0.980579222,0.96153561,NA,NA,NA,NA,,0
184135,184135,Intel Core i7-860S,NA,2.533,NA,NA,NA,82,4/13/11,NA,NA,NA,NA,0,NA,774,296,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,4/13/11,359.99,1570,CPU,1/7/10,45,82,296,774,2533,Intel,Intel,NA,NA,NA,2,0,2,2.614865,2.533,23.90905,NA,0,449.6347,449.6347,0.961212471,0.923929414,3.174257048,10.07590781,0.929404371,0.863792485,NA,NA,NA,NA,,0
184521,184521,Intel Core i5-760,NA,2.8,NA,NA,NA,95,7/26/10,NA,NA,NA,NA,0,NA,774,296,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/26/10,209.99,1424,CPU,7/18/10,45,95,296,774,2800,Intel,Intel,NA,NA,NA,1,0,1,2.614865,2.8,22.81263,NA,0,262.2817,262.2817,0.961212471,0.923929414,3.12731433,9.780094918,1.029619417,1.060116144,NA,NA,NA,NA,,0
184759,184759,Intel Core i5-680,NA,3.6,NA,NA,NA,73,7/3/10,NA,NA,NA,NA,0,NA,382,81,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,309.99,1416,CPU,4/19/10,32,73,81,382,3600,Intel,Intel,NA,NA,NA,1,0,1,4.716049,3.6,18.83836,NA,0,387.1837,387.1837,1.550971373,2.405512199,2.935895217,8.619480722,1.280933845,1.640791516,NA,NA,NA,NA,,0
185049,185049,Intel Core i5-670,NA,3.466,NA,NA,NA,73,7/11/10,NA,NA,NA,NA,0,NA,382,81,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/11/10,299.99,1415,CPU,1/7/10,32,73,81,382,3466,Intel,Intel,NA,NA,NA,1,0,1,4.716049,3.466,18.13715,NA,0,374.6935,374.6935,1.550971373,2.405512199,2.897962321,8.398185614,1.243001191,1.545051962,NA,NA,NA,NA,,0
215038,215038,Intel Core i5-750,NA,2.666,NA,NA,NA,95,7/3/10,NA,NA,NA,NA,0,NA,774,296,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,194.99,1420,CPU,9/8/09,45,95,296,774,2666,Intel,Intel,NA,NA,NA,1,0,1,2.614865,2.666,21.72088,NA,0,243.5464,243.5464,0.961212471,0.923929414,3.07827401,9.47577088,0.980579222,0.96153561,NA,NA,NA,NA,,0
215066,215066,AMD Phenom II X4 B97,NA,3.2,NA,NA,NA,95,10/31/18,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/31/18,56.99,681,CPU,5/11/10,45,95,258,758,3200,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,3.2,25.53263,NA,0,71.18165,71.18165,1.077723632,1.161488227,3.239957242,10.49732293,1.16315081,1.352919806,NA,NA,NA,NA,,0
215105,215105,Intel Core i5-661,NA,3.333,NA,NA,NA,87,7/3/10,NA,NA,NA,NA,0,NA,382,81,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,209.99,1414,CPU,1/7/10,32,87,81,382,3333,Intel,Intel,NA,NA,NA,1,0,1,4.716049,3.333,14.63455,NA,0,262.2817,262.2817,1.550971373,2.405512199,2.683385171,7.200555978,1.203872799,1.449309717,NA,NA,NA,NA,,0
215368,215368,Intel Core i5-660,NA,3.333,NA,NA,NA,73,7/3/10,NA,NA,NA,NA,0,NA,382,81,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,207.99,1411,CPU,1/7/10,32,73,81,382,3333,Intel,Intel,NA,NA,NA,1,0,1,4.716049,3.333,17.44118,NA,0,259.7837,259.7837,1.550971373,2.405512199,2.858834077,8.172932278,1.203872799,1.449309717,NA,NA,NA,NA,,0
215389,215389,Intel Core i5-2390T,NA,2.7,NA,NA,NA,35,5/23/17,NA,NA,NA,NA,0,NA,504,131,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,5/23/17,99.9,1350,CPU,2/20/11,32,35,131,504,2700,Intel,Intel,NA,NA,NA,1,0,1,3.847328,2.7,38.88,NA,0,124.7771,124.7771,1.347378881,1.81542985,3.66047998,13.39911368,0.993251773,0.986549085,NA,NA,NA,NA,,0
215398,215398,AMD Phenom II X4 840,NA,3.2,NA,NA,NA,95,2/19/11,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,2/19/11,109.99,657,CPU,1/4/11,45,95,169,300,3200,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.2,10.10526,NA,0,137.3797,137.3797,0.5738838,0.329342616,2.31305608,5.350228431,1.16315081,1.352919806,NA,NA,NA,NA,,0
215505,215505,AMD Phenom II X4 B95,NA,3,NA,NA,NA,95,7/22/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/22/10,225,680,CPU,10/1/09,45,95,258,758,3000,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,3,23.93684,NA,0,281.0295,281.0295,1.077723632,1.161488227,3.175418695,10.08328389,1.098612289,1.206948961,NA,NA,NA,NA,,0
215762,215762,AMD Athlon II X4 645,NA,3.1,NA,NA,NA,95,10/16/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/16/10,120.99,297,CPU,9/21/10,45,95,169,300,3100,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.1,9.789474,NA,0,151.1189,151.1189,0.5738838,0.329342616,2.281307727,5.204364944,1.131402111,1.280070738,NA,NA,NA,NA,,0
216088,216088,AMD Phenom II X4 850,NA,3.3,NA,NA,NA,95,10/31/18,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/31/18,64.99,659,CPU,6/1/11,45,95,169,300,3300,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.3,10.42105,NA,0,81.17381,81.17381,0.5738838,0.329342616,2.343827799,5.493528751,1.193922468,1.425450861,NA,NA,NA,NA,,0
216089,216089,AMD Phenom II X4 840T,NA,2.9,NA,NA,NA,95,10/17/18,NA,NA,NA,NA,0,NA,904,346,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/17/18,69.99,658,CPU,9/1/10,45,95,346,904,2900,Unknown,AMD,NA,NA,NA,1,0,1,2.612717,2.9,27.59579,NA,0,87.41891,87.41891,0.960390676,0.922350251,3.317663225,11.00688927,1.064710737,1.133608953,NA,NA,NA,NA,,0
217211,217211,AMD Phenom II X4 925,NA,2.8,NA,NA,NA,95,7/3/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,129,665,CPU,5/11/09,45,95,258,758,2800,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.8,22.34105,NA,0,161.1236,161.1236,1.077723632,1.161488227,3.106425793,9.64988121,1.029619417,1.060116144,NA,NA,NA,NA,,0
217298,217298,Intel Core i5-650,NA,3.2,NA,NA,NA,73,7/3/10,NA,NA,NA,NA,0,NA,382,81,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,179.99,1408,CPU,1/7/10,32,73,81,382,3200,Intel,Intel,NA,NA,NA,1,0,1,4.716049,3.2,16.74521,NA,0,224.8111,224.8111,1.550971373,2.405512199,2.818112247,7.941756638,1.16315081,1.352919806,NA,NA,NA,NA,,0
217426,217426,AMD Athlon II X4 640,NA,3,NA,NA,NA,95,7/4/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/4/10,120.99,295,CPU,5/11/10,45,95,169,300,3000,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3,9.473684,NA,0,151.1189,151.1189,0.5738838,0.329342616,2.24851785,5.05583252,1.098612289,1.206948961,NA,NA,NA,NA,,0
217721,217721,AMD Athlon II X4 635,NA,2.9,NA,NA,NA,95,7/3/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,99.99,293,CPU,1/25/10,45,95,169,300,2900,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,2.9,9.157895,NA,0,124.8895,124.8895,0.5738838,0.329342616,2.214616349,4.904525572,1.064710737,1.133608953,NA,NA,NA,NA,,0
217786,217786,AMD Athlon II X4 630,NA,2.8,NA,NA,NA,95,7/3/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,99,291,CPU,9/16/09,45,95,169,300,2800,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,2.8,8.842105,NA,0,123.653,123.653,0.5738838,0.329342616,2.17952497,4.750329097,1.029619417,1.060116144,NA,NA,NA,NA,,0
217846,217846,Intel Core i3-2125,NA,3.3,NA,NA,NA,65,12/14/11,NA,NA,NA,NA,0,NA,504,131,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,12/14/11,159.99,1233,CPU,9/4/11,32,65,131,504,3300,Intel,Intel,NA,NA,NA,1,0,1,3.847328,3.3,25.58769,NA,0,199.8307,199.8307,1.347378881,1.81542985,3.242111376,10.51128618,1.193922468,1.425450861,NA,NA,NA,NA,,0
217941,217941,AMD Phenom II X4 830,NA,2.8,NA,NA,NA,95,10/13/11,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/13/11,94.99,656,CPU,9/1/09,45,95,258,758,2800,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.8,22.34105,NA,0,118.6444,118.6444,1.077723632,1.161488227,3.106425793,9.64988121,1.029619417,1.060116144,NA,NA,NA,NA,,0
217960,217960,AMD Phenom II X4 910e,NA,2.6,NA,NA,NA,65,10/14/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/14/10,175.99,663,CPU,1/25/10,45,65,258,758,2600,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.6,30.32,NA,0,219.815,219.815,1.077723632,1.161488227,3.411807561,11.64043083,0.955511445,0.913002122,NA,NA,NA,NA,,0
217963,217963,AMD Phenom II X4 820,NA,2.8,NA,NA,NA,95,1/5/11,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,1/5/11,99.99,655,CPU,9/1/09,45,95,258,758,2800,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.8,22.34105,NA,0,124.8895,124.8895,1.077723632,1.161488227,3.106425793,9.64988121,1.029619417,1.060116144,NA,NA,NA,NA,,0
217977,217977,AMD Phenom II X4 920,NA,2.8,NA,NA,NA,125,7/29/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/29/10,235,664,CPU,1/8/09,45,125,258,758,2800,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.8,16.9792,NA,0,293.5197,293.5197,1.077723632,1.161488227,2.831989066,8.020162067,1.029619417,1.060116144,NA,NA,NA,NA,,0
217985,217985,Intel Core i3-2102,NA,3.1,NA,NA,NA,65,4/11/18,NA,NA,NA,NA,0,NA,504,131,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,4/11/18,58,1229,CPU,6/1/11,32,65,131,504,3100,Intel,Intel,NA,NA,NA,1,0,1,3.847328,3.1,24.03692,NA,0,72.44316,72.44316,1.347378881,1.81542985,3.179590982,10.10979881,1.131402111,1.280070738,NA,NA,NA,NA,,0
217988,217988,Intel Core i5-655K,NA,3.2,NA,NA,NA,73,7/5/18,NA,NA,NA,NA,0,NA,382,81,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/5/18,59.99,1410,CPU,5/30/10,32,73,81,382,3200,Intel,Intel,NA,NA,NA,1,0,1,4.716049,3.2,16.74521,NA,0,74.92871,74.92871,1.550971373,2.405512199,2.818112247,7.941756638,1.16315081,1.352919806,NA,NA,NA,NA,,0
217998,217998,Intel Core i3-2130,NA,3.4,NA,NA,NA,65,12/14/11,NA,NA,NA,NA,0,NA,504,131,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,12/14/11,149.99,1234,CPU,9/4/11,32,65,131,504,3400,Intel,Intel,NA,NA,NA,1,0,1,3.847328,3.4,26.36308,NA,0,187.3405,187.3405,1.347378881,1.81542985,3.271964547,10.70575199,1.223775432,1.497626307,NA,NA,NA,NA,,0
218151,218151,AMD Athlon II X3 460,NA,3.4,NA,NA,NA,95,8/24/11,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,8/24/11,89.99,284,CPU,5/3/11,45,95,169,300,3400,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.4,10.73684,NA,0,112.3993,112.3993,0.5738838,0.329342616,2.373680819,5.634360629,1.223775432,1.497626307,NA,NA,NA,NA,,0
218165,218165,AMD Athlon II X4 620,NA,2.6,NA,NA,NA,95,7/6/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/6/10,97.99,289,CPU,9/16/09,45,95,169,300,2600,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,2.6,8.210526,NA,0,122.3915,122.3915,0.5738838,0.329342616,2.10541699,4.4327807,0.955511445,0.913002122,NA,NA,NA,NA,,0
218175,218175,AMD Athlon II X4 605e,NA,2.3,NA,NA,NA,45,9/15/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,9/15/10,137.99,286,CPU,10/20/09,45,45,169,300,2300,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,2.3,15.33333,NA,0,172.3523,172.3523,0.5738838,0.329342616,2.73002889,7.453057743,0.832909123,0.693737607,NA,NA,NA,NA,,0
218346,218346,Intel Core i3-2120,NA,3.3,NA,NA,NA,65,2/25/11,NA,NA,NA,NA,0,NA,504,131,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,2/25/11,149.99,1231,CPU,2/20/11,32,65,131,504,3300,Intel,Intel,NA,NA,NA,1,0,1,3.847328,3.3,25.58769,NA,0,187.3405,187.3405,1.347378881,1.81542985,3.242111376,10.51128618,1.193922468,1.425450861,NA,NA,NA,NA,,0
218784,218784,AMD Phenom II X4 805,NA,2.5,NA,NA,NA,95,7/29/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/29/10,173.99,653,CPU,2/9/09,45,95,258,758,2500,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.5,19.94737,NA,0,217.317,217.317,1.077723632,1.161488227,2.993097305,8.958631478,0.916290732,0.839588705,NA,NA,NA,NA,,0
218785,218785,AMD Phenom II X4 905e,NA,2.5,NA,NA,NA,65,10/19/18,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/19/18,53.99,661,CPU,6/2/09,45,65,258,758,2500,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.5,29.15385,NA,0,67.43459,67.43459,1.077723632,1.161488227,3.37258698,11.37434293,0.916290732,0.839588705,NA,NA,NA,NA,,0
218786,218786,AMD Phenom II X4 810,NA,2.6,NA,NA,NA,95,7/27/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/27/10,168.05,654,CPU,2/9/09,45,95,258,758,2600,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.6,20.74526,NA,0,209.8978,209.8978,1.077723632,1.161488227,3.032317787,9.19495116,0.955511445,0.913002122,NA,NA,NA,NA,,0
218804,218804,AMD Athlon II X4 610e,NA,2.4,NA,NA,NA,45,10/14/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/14/10,137.99,287,CPU,5/11/10,45,45,169,300,2400,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,2.4,16,NA,0,172.3523,172.3523,0.5738838,0.329342616,2.772588722,7.687248223,0.875468737,0.76644551,NA,NA,NA,NA,,0
218848,218848,AMD A6-9500,NA,3.5,NA,NA,NA,65,9/16/17,NA,NA,NA,NA,0,NA,1178,246,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,9/16/17,64.28,62,CPU,7/27/17,28,65,246,1178,3500,Unknown,AMD,NA,NA,NA,1,0,1,4.788618,3.5,63.43077,NA,0,80.28701,80.28701,1.566241852,2.453113539,4.149949075,17.22207732,1.252762968,1.569415055,NA,NA,NA,NA,,0
219094,219094,AMD Athlon II X3 455,NA,3.3,NA,NA,NA,95,12/24/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,12/24/10,84.99,283,CPU,12/7/10,45,95,169,300,3300,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.3,10.42105,NA,0,106.1542,106.1542,0.5738838,0.329342616,2.343827799,5.493528751,1.193922468,1.425450861,NA,NA,NA,NA,,0
219255,219255,Intel Core i3-4100E,NA,2.4,NA,NA,NA,37,6/30/13,NA,NA,NA,NA,0,NA,1400,118,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,6/30/13,225,1264,CPU,9/4/13,22,37,118,1400,2400,Intel,Intel,NA,NA,NA,1,0,1,11.86441,2.4,90.81081,NA,0,281.0295,281.0295,2.473543163,6.118415777,4.508778331,20.32908204,0.875468737,0.76644551,NA,NA,NA,NA,,0
219256,219256,AMD Phenom II X3 B77,NA,3.2,NA,NA,NA,95,10/19/18,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,10/19/18,26.59,651,CPU,5/11/10,45,95,258,758,3200,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,3.2,25.53263,NA,0,33.21144,33.21144,1.077723632,1.161488227,3.239957242,10.49732293,1.16315081,1.352919806,NA,NA,NA,NA,,0
219290,219290,Intel Core i3-2100,NA,3.1,NA,NA,NA,65,2/25/11,NA,NA,NA,NA,0,NA,504,131,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,2/25/11,129.99,1227,CPU,2/20/11,32,65,131,504,3100,Intel,Intel,NA,NA,NA,1,0,1,3.847328,3.1,24.03692,NA,0,162.3601,162.3601,1.347378881,1.81542985,3.179590982,10.10979881,1.131402111,1.280070738,NA,NA,NA,NA,,0
219502,219502,AMD Athlon II X3 450,NA,3.2,NA,NA,NA,95,11/20/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,11/20/10,78.99,282,CPU,9/21/10,45,95,169,300,3200,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.2,10.10526,NA,0,98.66009,98.66009,0.5738838,0.329342616,2.31305608,5.350228431,1.16315081,1.352919806,NA,NA,NA,NA,,0
219643,219643,AMD Athlon II X3 445,NA,3.1,NA,NA,NA,95,7/4/10,NA,NA,NA,NA,0,NA,300,169,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/4/10,84.99,281,CPU,5/11/10,45,95,169,300,3100,Unknown,AMD,NA,NA,NA,1,0,1,1.775148,3.1,9.789474,NA,0,106.1542,106.1542,0.5738838,0.329342616,2.281307727,5.204364944,1.131402111,1.280070738,NA,NA,NA,NA,,0
219769,219769,AMD Phenom II X4 910,NA,2.6,NA,NA,NA,95,7/29/10,NA,NA,NA,NA,0,NA,758,258,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,7/29/10,204.19,662,CPU,2/9/09,45,95,258,758,2600,Unknown,AMD,NA,NA,NA,1,0,1,2.937984,2.6,20.74526,NA,0,255.0374,255.0374,1.077723632,1.161488227,3.032317787,9.19495116,0.955511445,0.913002122,NA,NA,NA,NA,,0
219770,219770,Intel Core i3-4000M,NA,2.4,NA,NA,NA,37,11/13/14,NA,NA,NA,NA,0,NA,1400,118,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,11/13/14,109.99,1262,CPU,9/4/13,22,37,118,1400,2400,Intel,Intel,NA,NA,NA,0,0,0,11.86441,2.4,90.81081,NA,0,137.3797,137.3797,2.473543163,6.118415777,4.508778331,20.32908204,0.875468737,0.76644551,NA,NA,NA,NA,,0
219828,219828,AMD A6-9500E,NA,3,NA,NA,NA,35,10/8/18,NA,NA,NA,NA,0,NA,1178,246,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,10/8/18,49.99,63,CPU,7/27/17,28,35,246,1178,3000,Unknown,AMD,NA,NA,NA,1,0,1,4.788618,3,100.9714,NA,0,62.43851,62.43851,1.566241852,2.453113539,4.614837308,21.29672338,1.098612289,1.206948961,NA,NA,NA,NA,,0
